"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi07g00091","Vitvi07g00091","38 x 37","Riesl_warm_r2","Vitvi07g00091","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi07g00096","Vitvi07g00096","23 x 33","Tocai_acclim_r3","Vitvi07g00096","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi07g00244","Vitvi07g00244","36 x 4","Sangio_warm_r3","Vitvi07g00244","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi07g00470","Vitvi07g00470","8 x 1","Chard_freeze_r2","Vitvi07g00470","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi07g01642","Vitvi07g01642","17 x 9","Tocai_freeze_r3","Vitvi07g01642","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi07g01779","Vitvi07g01779","38 x 1","Tocai_freeze_r2","Vitvi07g01779","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi07g02049","Vitvi07g02049","8 x 1","Sangio_freeze_r2","Vitvi07g02049","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi08g01172","Vitvi08g01172","34 x 5","Chard_freeze_r2","Vitvi08g01172","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi08g01174","Vitvi08g01174","22 x 1","Sangio_freeze_r1","Vitvi08g01174","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi08g01454","Vitvi08g01454","40 x 6","Riesl_warm_r1","Vitvi08g01454","Binding to a zinc ion (Zn)."
"Vitvi08g01577","Vitvi08g01577","35 x 9","Sangio_warm_r3","Vitvi08g01577","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi08g01604","Vitvi08g01604","40 x 6","CabFra_freeze_r1","Vitvi08g01604","Binding to a zinc ion (Zn)."
"Vitvi08g01839","Vitvi08g01839","39 x 13","Chard_warm_r1","Vitvi08g01839","The process in which an amino acid is transported across a membrane."
"Vitvi09g00399","Vitvi09g00399","7 x 3","CabFra_freeze_r3","Vitvi09g00399","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi09g00484","Vitvi09g00484","16 x 4","Sangio_freeze_r1","Vitvi09g00484","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi09g00500","Vitvi09g00500","3 x 6","CabFra_freeze_r2","Vitvi09g00500","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi09g00603","Vitvi09g00603","7 x 7","CabFra_freeze_r3","Vitvi09g00603","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi09g00988","Vitvi09g00988","7 x 9","Tocai_accfreeze_r2","Vitvi09g00988","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi10g00602","Vitvi10g00602","40 x 28","Tocai_warm_r3","Vitvi10g00602","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi10g00899","Vitvi10g00899","22 x 27","Sangio_freeze_r3","Vitvi10g00899","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi11g00153","Vitvi11g00153","22 x 17","CabFra_warm_r3","Vitvi11g00153","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi11g00196","Vitvi11g00196","31 x 37","Sangio_acclim_r1","Vitvi11g00196","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi11g00356","Vitvi11g00356","5 x 2","Sangio_freeze_r3","Vitvi11g00356","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi11g00545","Vitvi11g00545","5 x 13","Riesl_freeze_r3","Vitvi11g00545","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi11g01072","Vitvi11g01072","11 x 1","Sangio_freeze_r2","Vitvi11g01072","The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other."
"Vitvi11g01075","Vitvi11g01075","40 x 39","Tocai_acclim_r3","Vitvi11g01075","The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other."
"Vitvi12g00433","Vitvi12g00433","27 x 40","Riesl_accfreeze_r3","Vitvi12g00433","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi12g00630","Vitvi12g00630","5 x 11","CabFra_freeze_r3","Vitvi12g00630","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi13g00242","Vitvi13g00242","24 x 40","Riesl_acclim_r3","Vitvi13g00242","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi13g00600","Vitvi13g00600","1 x 40","Tocai_accfreeze_r1","Vitvi13g00600","The process in which an amino acid is transported across a membrane."
"Vitvi14g00346","Vitvi14g00346","2 x 37","Tocai_accfreeze_r3","Vitvi14g00346","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi14g00476","Vitvi14g00476","34 x 19","Tocai_warm_r2","Vitvi14g00476","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi14g01763","Vitvi14g01763","40 x 34","Sangio_warm_r3","Vitvi14g01763","Binding to a zinc ion (Zn)."
"Vitvi14g00288","Vitvi14g00288","10 x 27","Tocai_accfreeze_r3","Vitvi14g00288","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi14g01560","Vitvi14g01560","3 x 14","CabFra_accfreeze_r2","Vitvi14g01560","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi14g01624","Vitvi14g01624","28 x 37","Chard_warm_r2","Vitvi14g01624","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi15g00011","Vitvi15g00011","1 x 32","CabFra_freeze_r3","Vitvi15g00011","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi16g00860","Vitvi16g00860","30 x 40","Riesl_acclim_r3","Vitvi16g00860","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi16g01073","Vitvi16g01073","30 x 40","Tocai_acclim_r3","Vitvi16g01073","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi16g01909","Vitvi16g01909","40 x 4","CabFra_warm_r3","Vitvi16g01909","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi17g00759","Vitvi17g00759","33 x 39","Chard_acclim_r2","Vitvi17g00759","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi17g00819","Vitvi17g00819","5 x 2","CabFra_accfreeze_r2","Vitvi17g00819","Binding to a zinc ion (Zn)."
"Vitvi17g00820","Vitvi17g00820","26 x 21","Riesl_accfreeze_r3","Vitvi17g00820","Binding to a zinc ion (Zn)."
"Vitvi17g00829","Vitvi17g00829","9 x 6","Sangio_freeze_r3","Vitvi17g00829","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g00363","Vitvi18g00363","31 x 39","Riesl_acclim_r3","Vitvi18g00363","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g00365","Vitvi18g00365","22 x 1","Tocai_warm_r1","Vitvi18g00365","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g00367","Vitvi18g00367","24 x 37","Tocai_acclim_r3","Vitvi18g00367","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi18g00512","Vitvi18g00512","2 x 14","Tocai_freeze_r2","Vitvi18g00512","Binding to a zinc ion (Zn)."
"Vitvi18g00695","Vitvi18g00695","8 x 27","Sangio_accfreeze_r1","Vitvi18g00695","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi18g00736","Vitvi18g00736","12 x 23","Tocai_accfreeze_r3","Vitvi18g00736","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi18g00851","Vitvi18g00851","4 x 31","Sangio_accfreeze_r2","Vitvi18g00851","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi19g00922","Vitvi19g00922","5 x 19","CabFra_freeze_r3","Vitvi19g00922","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
